,"Manufacturing, value added (% of GDP)",Trade (% of GDP),"Government expenditure on education, total (% of GDP)",Gross capital formation (% of GDP),"Services, value added (% of GDP)",Net investment in nonfinancial assets (% of GDP),"Foreign direct investment, net outflows (% of GDP)",Merchandise trade (% of GDP),Coal rents (% of GDP),"Foreign direct investment, net inflows (% of GDP)",Mineral rents (% of GDP),Forest rents (% of GDP),Gross fixed capital formation (% of GDP),Households and NPISHs final consumption expenditure (% of GDP),Final consumption expenditure (% of GDP),Total natural resources rents (% of GDP),External balance on goods and services (% of GDP),Military expenditure (% of GDP),Tax revenue (% of GDP),"Revenue, excluding grants (% of GDP)",Market capitalization of listed domestic companies (% of GDP),Expense (% of GDP),"Personal remittances, received (% of GDP)",Natural gas rents (% of GDP),"Industry (including construction), value added (% of GDP)",Oil rents (% of GDP),Gross national expenditure (% of GDP),Gross domestic savings (% of GDP),Imports of goods and services (% of GDP),Current account balance (% of GDP),Trade in services (% of GDP),Gross savings (% of GDP),"Agriculture, forestry, and fishing, value added (% of GDP)",General government final consumption expenditure (% of GDP),Exports of goods and services (% of GDP),Net lending (+) / net borrowing (-) (% of GDP),"Stocks traded, total value (% of GDP)"
1988,,35.1111015717216,4.59277009963989,22.5790482260205,,0.933404313955872,0.526224673416865,29.8796908512332,5.86192408413976e-05,0.761482658295001,0.0122152627572724,0.0143041431226634,21.9784394302127,58.3928266131201,77.538720075871,0.0777432621024721,0.0448745630150239,2.07285745924484,23.2404059156401,34.361118649376,15.1878913859281,42.4200032737495,0.541672506454768,0.0253564195580532,,0.0258088174236417,100.117768301892,22.461279924129,17.5331135043533,-0.801967944731874,6.19554293161976,21.9832181355282,,19.1017445318196,17.5779880673683,-8.87613042510811,3.54464810457083
1989,,37.0527693801478,,22.3288079184083,,0.818263714890439,0.230520730370284,31.6118470554993,7.38210789628859e-05,0.235980830428075,0.0114195043384278,0.0140353532450562,22.0248687401016,58.9081453791115,77.8552747603668,0.0901074000564965,-0.0194523383973198,2.02642731989536,23.9476734943362,35.4356220139823,18.2431166373492,43.3106058191354,0.547071754989587,0.0264612083655638,,0.0381175130284858,100.184082678775,22.1447252396332,18.5361108592725,-1.38154512312036,6.39644333419498,21.2747258072004,,18.9113653500371,18.5166585208752,-8.60558201366213,4.52622485101499
1990,20.0244585408692,36.321749399443,,22.5586277411459,60.1129165933376,,0.63034777030686,29.8226586621382,0.0002132517328876,0.545262644345237,0.0024691626639778,0.0092256167227911,22.2922244166338,57.73547408665,77.399678992784,0.0864440017149376,0.197125599996447,1.8807984132592,24.1777296606365,,12.5941988630436,43.2429682416742,0.429598445717704,0.0325933337303404,28.0618482779047,0.0419426368649406,99.9583067339299,22.600321007216,18.0623118997233,-1.39158930652863,7.58228550353375,21.1074730216005,3.18236867675993,19.6030424787827,18.2594374997197,,3.57002973776618
1991,19.0964914021128,33.8784372967187,,22.1990544984365,60.4369429997965,,0.61085431935316,28.2569655355178,0.0001717512452291,0.19285108914701,0.0005610462519767,0.0078318456690693,21.8894534056217,58.0119158735372,77.7646656068359,0.051598484149667,0.193581401573197,1.85885268375554,24.8085232753372,,13.2426810138593,44.0799293024109,0.29681291583641,0.0258593794564956,27.1567616405506,0.0171744615268962,99.9637201052724,22.2353343931641,16.8424279475727,-1.95002138250902,6.69821094036885,20.2597654218303,3.23918862756617,19.6914281721995,17.0360093491459,,1.88034191917765
1992,18.5766882100028,34.9137116248328,,21.567775900689,60.7982329408072,,0.324861163715809,27.7697811784664,8.57289533601366e-05,0.2362249370624,0.0008120389397449,0.0075856370517802,21.3301227209212,58.9703298336956,78.5511854652349,0.0442770578219702,0.0446682903825459,1.75197698347487,25.4978052359135,,9.36698929821238,47.0796036867705,0.22498360169752,0.0178179991950848,26.6876839299477,0.0179756536820001,100.118961365924,21.4488145347651,17.4345216672251,-2.21784662139213,8.17483095110421,19.2590495245254,3.11791057575114,19.5304094060409,17.4791899576077,,2.09308459354593
1993,18.3987048107425,37.759229199437,4.73389005661011,19.0724802880428,61.5592636464564,,0.678609285822154,29.7968537245871,8.29874534042336e-06,0.351085190450335,0.0001997867137209,0.0109403969343041,19.102922761703,58.4884507949165,77.9211787872265,0.0600120490272449,3.03896296937097,1.7867679733127,26.2749378403874,,13.6436967178143,48.1294262817485,0.250770834017966,0.0265603053111288,26.3784785861565,0.0223032613227508,96.9936590752693,22.0788212127735,17.360133115033,0.726103967581036,8.83262705502662,19.9829539516023,2.99856799968214,19.3824106828705,20.399096084404,,6.19210291127228
1994,18.6763352085654,40.4550288341845,4.43331003189087,19.0076442938323,61.5049536770714,,0.477323541257913,32.7986286820274,4.3195976614556e-06,0.200920878132889,0.0004114735386709,0.0106586965336096,18.8096191430563,59.003732329879,77.7253897434679,0.0546659239172103,3.28714811454823,1.71374275955101,25.0940032697273,,16.9184767646599,45.8771265074329,0.220099315612157,0.0226404450552546,26.3749811238498,0.0209509891920137,96.7330340373002,22.2746102565321,18.5839403598181,1.20082500995926,8.72389313041445,20.0768073056891,2.99160111240598,18.6919490037956,21.8710884743664,,10.8574952757217
1995,18.9976515902158,45.6845541664238,4.31864976882935,20.042343827916,61.0273463050391,1.16080703471509,0.596038314505217,37.436809360287,1.31071231124748e-05,0.412363937826127,0.0002800511971323,0.0123704733987222,19.3725997811065,58.8624541003672,76.2972312888164,0.0571260098140013,3.6604248832676,1.46784314334637,24.3630312862259,40.6103477362657,17.8368336939733,48.1836859590838,0.194179839950612,0.0210558967954883,26.3610819684871,0.0234064812995461,96.3395751167324,23.7027687111836,21.0120646415781,2.13645544552662,9.06447685772506,22.1010260302703,2.97770832119057,17.4347771884492,24.6724895248457,-7.34505433480342,7.4136300285193
1996,18.6470686155208,42.878698334893,4.44763994216919,19.3550802119608,61.7161342867062,1.12976585390712,0.663427408818486,35.0919453581684,5.37735951760575e-06,0.270410348992298,0.0001530606398378,0.0113381035791636,19.1971833665799,58.4977598134075,76.1142441140303,0.0657634742918846,4.53066611261581,1.58849227935037,24.2906235146973,40.8697922796914,19.5512155968886,47.4237447827063,0.19250546746934,0.0237438585514686,25.9216155082736,0.0305230741618969,95.4693243259911,23.8857558859697,19.1740161111386,3.04577802554358,8.59584078898093,22.3680404712793,2.97458763384875,17.6164843006228,23.7046822237544,-6.39322548528134,7.81337452636444
1997,18.4555090170588,44.5885059769363,,19.501696011003,61.7483400348952,1.0920225020814,0.837596850600477,36.2793622196693,3.77527692124995e-06,0.296910142702469,0.0002688174438709,0.0119948509607003,19.1656795812139,59.1043791257677,76.7872380218451,0.0646246380160703,3.71107512166578,1.62669279946621,25.7756322038586,42.2997127405108,27.7534930752053,45.0944942648344,0.177722083286466,0.024538273376725,25.5248442977403,0.0278189209578528,96.288934032848,23.212761978155,20.4387154276353,2.59901901192916,9.29873980461023,22.4219693080886,2.86191157417083,17.6828588960773,24.149790549301,-2.59695248065811,16.3568432306902
1998,18.3567265434149,45.0927382309319,4.45031023025513,19.7344862094517,61.6707413693442,1.10856987565754,0.980664889017198,36.5548660800956,6.33496085531685e-06,0.207870544521323,0.0001402383452987,0.0100385097382622,19.4871415273624,59.7038818161487,77.232347440559,0.0264286877977564,3.03316634998926,1.64450887913205,24.6443778103309,38.7105974143704,0.0231675457505123,41.2102108422653,0.161710373912623,0.0097080753820735,25.2644561503424,0.0065355293712665,96.9668336500107,22.767652559441,21.0297859404713,1.58317320432837,9.66420674262102,21.6296381292859,2.76885727705195,17.5284656244103,24.0629522904606,-2.32944267497887,38.2610002405045
1999,17.8311780756406,44.6207908015108,4.51084995269775,20.2331192754624,62.114675622123,1.17520724129438,0.0209630007163372,36.4370880981526,7.06190411512137e-07,0.554443809583831,0.0001599594197268,0.0097788598463848,19.8808492025908,60.4389824443613,77.9861966498731,0.038100512129144,1.78069258422014,1.68329979808882,24.9930753491364,39.1379139420133,58.1650583615106,41.0038041968277,0.150055065318076,0.0069850213772399,24.6817872959994,0.0211759652953808,98.2193159253355,22.0138033501269,21.4200491086453,0.797446775986045,9.73352093616434,21.0306393348971,2.72223236277597,17.5472142055117,23.2007416928655,-1.68523238958107,42.8091716500752
2000,17.5732447081299,50.4055898251238,4.29107999801636,20.86457579297,62.7319377833287,-0.0201866974109572,0.567570354338187,41.9009005061486,9.36843078323561e-07,1.1516557383088,0.0001388345640253,0.0101690184135392,20.7308035220576,60.5495279187192,78.2855498319832,0.0975259362260263,0.849874375046768,1.74105950432123,23.8097405190071,37.131712445356,67.1746205850942,39.4798153124305,0.156448255371963,0.0389426440858351,24.3093084252286,0.0482745023195484,99.1501256249532,21.7144501680168,24.7778577250385,-0.271608058145265,10.3083947455379,20.5879324798285,2.56361411951499,17.7360219132641,25.6277321000853,-2.17468541808949,86.5123090899821
2001,17.1425651051331,50.0348046309252,4.65009021759033,20.8433578440544,63.5240336749948,1.05637798524198,1.4026824523111,41.1914934844259,7.12695655170669e-05,1.27488632039674,8.1380048665078e-05,0.0089561153630596,20.7210700595214,59.4935899362705,77.8934234506687,0.106121427106652,1.26321870527693,1.67936473768145,23.4057500716183,37.0034800030181,45.1980716593535,40.0066925494319,0.165588859779528,0.0655633583913609,24.120805424707,0.0314493037380497,98.7367812947231,22.1065765493313,24.3857929628241,0.155452349210036,10.4401215549784,20.9961355373324,2.48963145584114,18.3998335143982,25.6490116681011,-2.79533558135926,51.3849378378097
2002,16.8062139786674,48.0579242988141,4.43240976333618,21.5712334871483,63.7521811557769,0.453387764572527,0.905369165574741,39.4614891410825,3.11221244590197e-05,1.35666900186247,0.0001124485803691,0.0080583572319008,21.3633992710583,59.1257572899538,77.6717561350642,0.0941241213823037,0.757010377787549,1.7061872461629,22.8913877183109,36.6448241889019,37.5439362993275,39.4722078854655,0.178850244131894,0.0448915578551495,24.0295101924527,0.0410306355904252,99.2429896222124,22.3282438649358,23.6504569605133,-0.493991505195606,10.2207384719786,21.062805450885,2.37138225861722,18.5459988451104,24.4074673383008,-2.0662704019207,45.3651149612863
2003,16.1305152989919,46.1488447781921,4.54179000854492,21.1793747900972,64.611113039054,1.03424725419621,0.136227143888333,37.9159281768922,4.27541979342893e-05,1.24339730386189,9.09306591630307e-05,0.0083221330845093,20.8753150872177,59.3896564491746,78.3650841633128,0.0854819081922837,0.455541046590031,1.70899553724228,22.7635726624321,36.4368306950948,39.0587428848151,39.6241983541613,0.192052908446128,0.0374957570856367,23.479364493926,0.0395303331650404,99.54445895341,21.6349158366872,22.846651865801,-0.770487978808071,9.69234655138226,20.3976171788291,2.357959442263,18.9754277141381,23.3021929123911,-2.8881620703392,46.5313218677771
2004,15.8961977361723,47.4303303888471,4.38520002365112,21.2624430307667,64.4547513321798,0.957852303037081,0.793746531270331,39.3230032933536,0.000114631042369,1.1147095323488,3.63484113044987e-05,0.006673790383438,20.9641270271889,58.9888722794372,78.1482305196035,0.079785649860175,0.589326449629868,1.68267326961679,22.2158492727837,35.9776330131328,43.7860920464443,38.8365090589602,0.204563988450876,0.0269514212843669,23.4189596087361,0.0460094587386966,99.4106735503701,21.8517694803965,23.4205019696086,-0.497940055359814,9.70346505051153,20.7743573196888,2.34703257342223,19.1593582401662,24.0098284192385,-2.57491639233529,49.9218443375044
2005,15.5488023080333,49.3010107621318,4.23829984664917,21.1693711309581,64.8175695901135,1.05963674627995,2.81540500774702,40.802965255307,7.51351506088139e-05,1.97908973894488,3.86313660126791e-05,0.0078391539411738,21.2816542297842,59.3149612894125,78.9294548675972,0.105920546061352,-0.0988259985553368,1.60517041562355,21.9593096119247,35.7057040631003,42.9643296972829,39.1414155784883,0.220268006880499,0.0252255697585309,23.2715911307131,0.0727420558450253,100.098825998555,21.0705451324028,24.6999183803436,-0.899842606574005,10.0539593511634,20.279129860227,2.03359548344901,19.6144935781847,24.6010923817882,-3.30107356193309,56.7837902673431
2006,15.6053687066832,53.1681791846237,4.52545022964478,21.9576156633778,64.2518182031302,1.03825780359746,3.02686947014968,44.1204016804935,1.64863731669279e-05,2.92596685814537,9.84415169713377e-05,0.0081505542290412,21.5803728092491,59.3798118203877,78.8635866550807,0.129016359117242,-0.821202318458558,1.5254829046466,23.3278211677977,36.8170193757041,52.6974600280623,39.7601113115665,0.209240065282585,0.0419564220793584,23.4009524651076,0.0787944549187042,100.821202318459,21.1364133449193,26.9946907515411,-1.45394009355146,10.7215558430583,20.4871916412753,1.94583994660095,19.483774834693,26.1734884330826,-2.71162220223679,62.0636612714812
2007,15.9554340932147,55.061455631698,4.10503005981445,22.2460457068249,64.1064395366029,1.10135160145045,5.42884380599108,45.7651617454561,0.0001741544619761,2.98492308508201,0.0002230224635926,0.0098807760995395,21.6605572887168,59.0656856488179,78.0933316109747,0.122512208969868,-0.339371125234838,1.44705251876997,23.7633479184746,37.8627031610194,48.5245556375313,39.2095859911305,0.207901945655598,0.0354325587684265,23.7719246206342,0.0768016971763333,100.3393773178,21.9066683890253,27.7004133784664,-1.36316501494912,11.0638417095769,20.8738641854668,1.89628717350167,19.0276459621567,27.3610422532316,-1.30607382849989,100.147914975467
2008,15.4702566295133,54.4928757988188,4.38794994354248,21.7785144209004,64.7279409151643,1.20002600829492,2.82233146785593,46.0497305488419,0.0003876572269384,-0.396087836814549,0.0002651657464808,0.0108051560129484,21.2778792005419,59.428873210798,78.9888119883295,0.14757519396835,-0.767326409229923,1.53567498406606,23.4899640312502,38.1005818283868,21.7640266725994,40.6013460101408,0.30659660728065,0.0472871074525925,23.6013764186517,0.0888301075293896,100.76732640923,21.0111880116705,27.6301011040243,-2.76802095615011,10.3684096683393,18.9877236147883,1.87462363361677,19.5599387775315,26.8627746947944,-2.44587010290167,57.7119099446455
2009,13.713773395934,45.4187617874817,4.52371978759766,19.508755681307,66.6691942632771,1.54372195448914,0.838299871030843,37.5136131809683,7.922033332786e-05,0.757889694945498,0.0003561724709096,0.0110104943935831,20.1105159917297,60.433053380875,81.1116889783072,0.0951202087774976,-0.62043831948893,1.55421070227095,23.7429449463464,38.9090318191233,29.9304361676504,44.030204610425,0.321337904963184,0.0386987740324555,21.8848000505181,0.0449755475472215,100.620444659614,18.8883110216928,23.0196000534853,-1.84419489018077,9.4610746186292,17.6235030866906,1.80273854103193,20.6786355974322,22.3991617339964,-4.91721096113827,42.2964361684112
2010,14.2293260870833,52.0061883742819,4.33411979675293,20.5797951615344,66.313973852083,1.30017893296752,1.43990750176864,43.7836076655422,0.0002144095663246,0.465342940891192,0.0004773640884087,0.0134602127751099,20.0242242282747,60.7253031348877,81.2782873038655,0.120885025783898,-1.85808867164813,1.50049457592519,23.680622988167,38.6909309459303,25.0728423707014,42.7521136309445,0.373714459396705,0.0326113686792611,21.8657608357681,0.0741216706747937,101.8580824654,18.7217126961345,26.932138522965,-3.3185890082429,10.0551640398992,17.2713460805865,1.77551453832278,20.5529841689778,25.0740498513169,-3.79121088496508,31.2021041486148
2011,14.2140455245101,55.1455224600271,4.11568021774292,20.4680887248433,66.1845859768924,1.30724011887016,2.26321525433737,47.2098266699967,0.0002276289762659,1.50373544840568,0.0006188145850166,0.0103726044924059,19.7138715145081,61.1164673385834,80.9325007378291,0.167117955310403,-1.40059552785197,1.47595659708976,23.6475892912704,38.4027762025159,18.8258340186921,41.8898905465564,0.380945961130915,0.0466146845929709,21.7497036250001,0.109284222663744,101.400589462672,19.0674992621709,28.2730589939396,-2.82759071411926,10.09738735208,17.6427228896785,1.88342627816685,19.8160333992457,26.8724634660876,-3.311770002568,36.9374043394429
2012,13.8496257015153,55.6547208446016,4.05601978302002,17.7895128705255,66.4430892019109,1.01244898280896,0.325658654609013,47.4302569869691,0.0001040647154976,0.0016722446020187,0.0,0.0097027767411325,18.3090594460448,61.298658972307,81.1067223021615,0.18234258777582,1.10376482731308,1.42692497660769,24.9468297858102,39.8764755592469,23.0862245385268,43.6129655352602,0.439185482802561,0.0547675183789794,21.3450699035872,0.11776822794021,98.8962351726869,18.8932776978385,27.2754780086443,-0.245765366722411,10.4783042578105,17.5509413452577,1.9707531347602,19.8080633298544,28.3792428359574,-3.26411894121662,37.4977055392572
2013,13.8800198145864,54.8675793967737,4.14367008209229,16.892393762138,66.6853159566512,0.96458847710252,0.946879158230275,46.5935580468451,5.28950772240517e-05,0.912122176152343,0.0,0.0113530417954228,17.2045869688649,60.9014917551144,80.7086994752384,0.163563984459751,2.3989067626236,1.39902041932938,25.1389039339171,40.2424105936235,28.7422549191206,43.7106452805216,0.440670128669803,0.0460726031178643,21.1724585185577,0.10608544446924,97.6010932373764,19.2913005247616,26.2343363170751,1.12467367198116,10.4459108286213,17.9996642097721,2.14458980749233,19.807207720124,28.6332430796987,-2.90081923976747,35.9587861804707
2014,13.976239236242,55.3221151506422,4.06127977371216,16.9592018117671,67.0857037729254,1.00520216086415,0.9483552983136,46.5089724549912,5.9051407642597e-05,0.788869272224896,0.0,0.0125308706994782,16.7221680938053,60.6062496036636,80.1452631108066,0.142323327672723,2.89554122217596,1.28296965427672,24.8410721949095,39.9018536006021,27.2012974567923,43.645112195755,0.467745754619793,0.0305290713698616,20.7984291070401,0.0992043341957411,97.1044649225737,19.8547368891935,26.2132869642331,1.85420051097241,10.7280210985147,18.8464843137221,1.99786088974992,19.5390135071429,29.1088281864091,-3.17615964944449,95.2076654996905
